"","Drug","r","p.value"
"975","BAY-87-2243 (BRD:BRD-K70463136-001-01-5)",0.199514094708346,0.000128203168518063
"976","NEXTURASTAT-A (BRD:BRD-K70402238-001-02-8)",0.225114319769608,1.48676571083479e-05
"977","CP358774 (BRD:BRD-K70401845-003-09-6)",-0.0382934828477159,0.465604642453816
"978","ARIPIPRAZOLE (BRD:BRD-K70358946-001-15-7)",0.304917786009185,3.28063253089008e-09
"979","AMANTADINE (BRD:BRD-K70330367-003-07-9)",-0.065218163825844,0.213744140217457
"980","BENZOXIQUINE (BRD:BRD-K70327191-001-02-2)",-0.290660697936692,1.80016289924893e-08
"981","SURAMIN (BRD:BRD-K70327167-348-13-4)",-0.208557263531438,6.16512162969971e-05
"982","ESCITALOPRAM (BRD:BRD-K70301876-034-13-7)",-0.190628616835668,0.000255362475461993
"983","IBRUTINIB (BRD:BRD-K70301465-001-02-6)",-0.00252058742963751,0.961706582486155
"984","U-99194 (BRD:BRD-K70281171-050-08-9)",0.110367624739958,0.0350943853633367
"985","RIBOFLAVIN (BRD:BRD-K70246307-001-04-1)",-0.213672718478467,4.01827038475717e-05
"986","INH1 (BRD:BRD-K70177501-003-01-4)",0.161309205054994,0.00201406983430723
"987","VATALANIB (BRD:BRD-K70163715-300-05-7)",-0.0139883471569975,0.789877157250753
"988","SMI-4A (BRD:BRD-K70159787-001-01-1)",-0.0675507066479445,0.197787763833932
"989","2-CHLORO-N6-CYCLOPENTYLADENOSINE (BRD:BRD-K70088346-001-01-6)",-0.152362773090372,0.00355361681955014
"990","SM-108 (BRD:BRD-K70053378-001-01-1)",-0.405078931847403,0
"991","AZD8055 (BRD:BRD-K69932463-001-10-6)",0.00889658286918561,0.865426736040814
"992","FLURBIPROFEN-(S)-(+) (BRD:BRD-K69907333-001-10-6)",-0.134178217919516,0.0103247396573184
"993","TRAP-101 (BRD:BRD-K69837166-003-02-0)",0.126912588870819,0.0153086873828493
"994","WAY-100635 (BRD:BRD-K69812556-305-02-0)",0.212752731212197,4.34306912628341e-05
"995","VOLASERTIB (BRD:BRD-K69776681-001-03-8)",-0.161626807955126,0.0019728339375309
"996","MERICITABINE (BRD:BRD-K69726595-001-01-2)",0.0961502678771935,0.066538173557396
"997","ATORVASTATIN (BRD:BRD-K69726342-238-02-4)",0.287362760751487,2.6351269175209e-08
"998","BARDOXOLONE-METHYL (BRD:BRD-K69694239-001-02-2)",0.0354177823075196,0.499785120070846
"999","MESTINON (BRD:BRD-K69688083-004-23-1)",0.168842834686086,0.00122094204152405
"1000","IDARUBICIN (BRD:BRD-K69650333-003-14-0)",0.124926275162071,0.0169953048751096
"1001","IDARUBICIN (BRD:BRD-K69650333-003-13-2)",-0.189790312988157,0.000272096725506616
"1002","TACROLIMUS (BRD:BRD-K69608737-001-10-2)",0.218586062489049,2.63836030396492e-05
"1003","THIETHYLPERAZINE (BRD:BRD-K69600043-328-05-5)",0.0310742480066531,0.55382633402707
"1004","SGC-0946 (BRD:BRD-K69577666-001-01-3)",-0.226384731370134,1.32716083644241e-05
"1005","MONTELUKAST (BRD:BRD-K69470111-236-08-9)",0.0682174999938306,0.193390258082559
"1006","TROSPIUM (BRD:BRD-K69469734-003-02-5)",-0.230076032209425,9.50717808107568e-06
"1007","GLUTATHIONE (BRD:BRD-K69346723-001-04-8)",-0.0294914158376992,0.574205089503948
"1008","VINORELBINE (BRD:BRD-K69280563-001-01-8)",-0.242241926050594,3.04717095483412e-06
"1009","HEXESTROL (BRD:BRD-K69253806-001-02-0)",-0.169407708841798,0.00117499142403823
"1010","AFLOQUALONE (BRD:BRD-K69247067-001-01-8)",0.0648842735975006,0.21610188447527
"1011","LUMACAFTOR (BRD:BRD-K69236721-001-02-7)",0.242505237856686,2.97109426002594e-06
"1012","TRIGONELLINE (BRD:BRD-K69231085-003-05-7)",0.0723544813596464,0.16769676057986
"1013","IODOANTIPYRINE (BRD:BRD-K69216798-001-01-9)",-0.260405751894636,4.98530798582018e-07
"1014","NAN-190 (BRD:BRD-K69195780-004-08-4)",0.00124770805210958,0.981039962034181
"1015","CISPLATIN (BRD:BRD-K69172251-001-08-9)",0.148830397089997,0.00441178950043959
"1016","DIACEREIN (BRD:BRD-K69122748-001-10-1)",0.121445475701034,0.0203450348563177
"1017","SERTINDOLE (BRD:BRD-K69116396-001-04-1)",0.171529997063345,0.00101622004316986
"1018","EPZ004777 (BRD:BRD-K69070623-003-01-7)",0.198818675149239,0.000135452916437605
"1019","OMEPRAZOLE-SULFIDE (BRD:BRD-K69035426-001-01-3)",-0.0325865017533556,0.534692003788434
"1020","GOLVATINIB (BRD:BRD-K69001009-001-02-8)",-0.149494475881181,0.00423741002364937
"1021","PF-3845 (BRD:BRD-K68997413-001-05-1)",0.153136174402736,0.00338722775990348
"1022","GDC-0152 (BRD:BRD-K68938568-001-01-7)",-0.228574143126131,1.08962874149043e-05
"1023","CEPHALOMANNINE (BRD:BRD-K68904758-001-03-5)",0.104539229017109,0.0459877452340632
"1024","FLUMATINIB (BRD:BRD-K68870568-066-01-5)",0.257071785165205,7.02107829030797e-07
"1025","QUETIAPINE (BRD:BRD-K68867920-051-11-5)",-0.0364633794231818,0.487205714829905
"1026","ADIPORON (BRD:BRD-K68810443-001-01-9)",-0.195436586768273,0.000176537247928669
"1027","PAFURAMIDINE (BRD:BRD-K68805147-001-01-8)",-0.191263822635931,0.000243328533469221
"1028","AZOSEMIDE (BRD:BRD-K68770713-001-01-8)",0.112095315418917,0.0323214362173927
"1029","FR-180204 (BRD:BRD-K68756823-001-07-1)",-0.091639171517905,0.0803922223732493
"1030","PF-03814735 (BRD:BRD-K68747584-001-02-0)",-0.351201437233326,6.71104398626459e-12
"1031","LIDAMIDINE (BRD:BRD-K68693535-001-03-4)",-0.0416521273471644,0.427378299967631
"1032","PICOLAMINE (BRD:BRD-K68653965-001-01-1)",-0.305255624680731,3.14745593418265e-09
"1033","ACDPP (BRD:BRD-K68633617-003-02-9)",0.402804381784844,2.5728142998574e-17
"1034","DYDROGESTERONE (BRD:BRD-K68620903-001-11-4)",0.086396379277583,0.0993338308599598
"1035","BVT-948 (BRD:BRD-K68567222-001-01-2)",0.378234206844133,9.4637479088845e-14
"1036","DERACOXIB (BRD:BRD-K68558722-001-04-0)",0.0198727614177872,0.704999627747478
"1037","TODRALAZINE (BRD:BRD-K68553471-003-12-3)",0.0242108666092497,0.644626975570853
"1038","12-O-TETRADECANOYLPHORBOL-13-ACETATE (BRD:BRD-K68552125-001-05-3)",0.0476401882420297,0.363940782644385
"1039","ACECLOFENAC (BRD:BRD-K68538666-001-12-3)",-0.153043879542869,0.00340670549453967
"1040","SB-743921 (BRD:BRD-K68532323-003-02-8)",-0.291519731111018,1.6287988524658e-08
"1041","DICYCLOVERINE (BRD:BRD-K68507560-003-24-6)",-0.234597986787522,6.2716130403245e-06
"1042","DIANHYDROGALACTITOL (BRD:BRD-K68502831-001-01-2)",-0.0031812113330191,0.951680690720914
"1043","ENMD-2076 (BRD:BRD-K68488863-001-04-9)",-0.230530349955457,9.12135014086534e-06
"1044","MM-102 (BRD:BRD-K68474068-001-01-8)",-0.173866241550948,0.000864483512716878
"1045","PROFLAVINE-HEMISULFATE (BRD:BRD-K68408467-065-01-8)",-0.0856765287261582,0.102191397520769
"1046","SPAGLUMIC-ACID (BRD:BRD-K68405354-001-07-2)",0.0539892849122582,0.303478206409484
"1047","SPAGLUMIC-ACID (BRD:BRD-K68405354-001-06-4)",-0.195947910163046,0.000169653757651887
"1048","ML-9 (BRD:BRD-K68402494-003-03-5)",0.00956781821367494,0.855380879138611
"1049","EVP4593 (BRD:BRD-K68395654-001-03-1)",0.26168702171397,4.36524816841963e-07
"1050","ZK-93426 (BRD:BRD-K68392338-003-02-0)",-0.0572561281072397,0.275122109084462
"1051","AMSACRINE (BRD:BRD-K68346641-001-02-2)",-0.455113604114278,0
"1052","AMSACRINE (BRD:BRD-K68346641-001-01-4)",-0.238019312822816,4.55331331249866e-06
"1053","TYRPHOSTIN-AG-1478 (BRD:BRD-K68336408-001-10-9)",0.229787549077915,9.76018543103057e-06
"1054","BRIMONIDINE (BRD:BRD-K68264559-045-04-0)",-0.361342273266819,1.46905821233566e-12
"1055","BRIMONIDINE (BRD:BRD-K68264559-045-02-4)",-0.0262830589576604,0.616563593059577
"1056","LACOSAMIDE (BRD:BRD-K68232650-001-02-2)",-0.0301244006386607,0.566013118277547
"1057","ETIZOLAM (BRD:BRD-K68232413-001-01-2)",0.198568195783556,0.000138157185491362
"1058","TRICHOSTATIN-A (BRD:BRD-K68202742-001-16-5)",-0.095360826014318,0.0688102339517913
"1059","NIFUROXAZIDE (BRD:BRD-K68188368-001-09-4)",0.187758838960276,0.000316993372578864
"1060","URSOLIC-ACID (BRD:BRD-K68185022-001-14-8)",-0.0894976346357438,0.0877423230266615
"1061","TORIN-2 (BRD:BRD-K68174511-001-06-6)",-0.0131725000802028,0.801870149905596
"1062","EPOTHILONE-B (BRD:BRD-K68164687-001-01-6)",0.135498725393179,0.00959262397073032
"1063","TERBINAFINE (BRD:BRD-K68132782-003-13-8)",-0.101771617109591,0.052081016872568
"1064","CGS-20625 (BRD:BRD-K68103045-001-02-9)",-0.187927634907199,0.000313014627553768
"1065","PALMITOYLETHANOLAMIDE (BRD:BRD-K68095457-001-10-1)",-0.204699140966826,8.45775962251378e-05
"1066","MK-2206 (BRD:BRD-K68065987-300-09-1)",0.170986592567549,0.00105486971737866
"1067","EPROSARTAN (BRD:BRD-K67977190-066-02-3)",-0.00359160264841828,0.945456164637993
"1068","LISINOPRIL (BRD:BRD-K67966701-001-12-4)",0.0762350606949754,0.146002733532432
"1069","LISINOPRIL (BRD:BRD-K67966701-001-11-6)",0.246494646157795,2.01866226270793e-06
"1070","LISURIDE (BRD:BRD-K67943528-050-01-4)",0.121644131749679,0.0201394555797828
"1071","AVASIMIBE (BRD:BRD-K67901620-001-02-0)",0.239816841590926,3.84109221464719e-06
"1072","PI-103 (BRD:BRD-K67868012-001-07-6)",-0.0537568203186887,0.305567257450038
"1073","AR-A014418 (BRD:BRD-K67860401-001-05-6)",-0.118115210637106,0.0240731128016993
"1074","MLN4924 (BRD:BRD-K67844266-003-01-9)",-0.0503164924004807,0.337593027231786
"1075","ZM-323881 (BRD:BRD-K67831364-003-03-3)",-0.0501050039114266,0.339629513885861
"1076","ADATANSERIN (BRD:BRD-K67789209-001-01-0)",-0.23061770926132,9.0488904275157e-06
"1077","HALOPERIDOL (BRD:BRD-K67783091-001-26-1)",0.13551427238829,0.00958428648906531
"1078","RHEOCHRYSIDIN (BRD:BRD-K67772619-001-05-1)",-0.385122759566954,2.71236781127813e-14
"1079","CI-966 (BRD:BRD-K67680372-003-02-6)",0.174852365240867,0.000806958568772059
"1080","OLOPATADINE (BRD:BRD-K67637637-003-12-6)",-0.175357025637735,0.000778908950586621
"1081","ALMOTRIPTAN (BRD:BRD-K67601717-037-02-4)",-0.042872443074554,0.413954009640204
"1082","GDC-0879 (BRD:BRD-K67578145-001-12-1)",-0.376471473731748,1.28206223287435e-13
"1083","GDC-0879 (BRD:BRD-K67578145-001-09-7)",0.103723135162614,0.0477189007644782
"1084","KU-0063794 (BRD:BRD-K67566344-001-07-5)",-0.0096628276282442,0.853960793937653
"1085","ACEMETACIN (BRD:BRD-K67563174-001-17-6)",0.0902189658533696,0.0852085046286229
"1086","PQ-401 (BRD:BRD-K67537649-001-04-5)",0.281212566907604,5.29601374333244e-08
"1087","CYCLOCYTIDINE (BRD:BRD-K67536197-003-11-4)",-0.357619631659605,2.58821274497251e-12
"1088","ZK-200775 (BRD:BRD-K67525671-001-02-5)",-0.0828442610611935,0.114072421735149
"1089","NALOXONE (BRD:BRD-K67511046-001-02-3)",-0.333082771708417,8.630527787644e-11
"1090","SKA-31 (BRD:BRD-K67304264-001-08-5)",-0.115696048842242,0.0271388364318662
"1091","SB-431542 (BRD:BRD-K67298865-001-09-0)",-0.217402269861286,2.92231569013212e-05
"1092","PICOTAMIDE (BRD:BRD-K67277431-002-10-5)",-0.0529565202370053,0.312831727681879
"1093","IODIPAMIDE (BRD:BRD-K67261995-001-11-7)",0.156728023828855,0.00270337438680095
"1094","FENTHION (BRD:BRD-K67217586-001-08-0)",0.0536768643438304,0.306287976751637
"1095","4E1RCAT (BRD:BRD-K67173685-001-06-9)",-0.197483114235865,0.000150468266417095
"1096","APIXABAN (BRD:BRD-K67121414-001-03-3)",-0.360935336839222,1.56371367350814e-12
"1097","PHENYLBUTYRATE (BRD:BRD-K67102207-236-07-7)",0.10230465694198,0.0508577588275715
"1098","PIVMECILLINAM (BRD:BRD-K67100011-003-06-3)",-0.0858401423413775,0.101536245552622
"1099","MILRINONE (BRD:BRD-K67080878-001-15-4)",0.242415163996121,2.99691190132912e-06
"1100","ORE1001 (BRD:BRD-K67068943-001-01-0)",0.360250035165822,1.73657750223471e-12
"1101","ALTRETAMINE (BRD:BRD-K67043667-001-26-4)",0.205897740256599,7.6711750748455e-05
"1102","CILOSTAZOL (BRD:BRD-K67017579-001-28-1)",-0.0150016163939362,0.775051143115673
"1103","OLEOYLETHANOLAMIDE (BRD:BRD-K66956375-001-11-3)",-0.0608114544337316,0.246373672508872
"1104","LODOXAMIDE (BRD:BRD-K66937583-001-01-2)",0.132489764894885,0.0113328218600237
"1105","MK-3207 (BRD:BRD-K66911501-003-01-2)",0.287511567704696,2.59047085709276e-08
"1106","IPIDACRINE (BRD:BRD-K66896231-001-08-1)",0.00261066129020317,0.960339194793257
"1107","LINEZOLID (BRD:BRD-K66876909-001-12-6)",-0.0330990590366292,0.528282970997292
"1108","VOGLIBOSE (BRD:BRD-K66850609-001-07-4)",-0.257773620944517,6.53528030800172e-07
"1109","OXYQUINOLINE (BRD:BRD-K66808046-065-03-7)",0.335429134081728,6.26343494812608e-11
"1110","FLUDARABINE (BRD:BRD-K66788707-001-14-3)",-0.248204568842341,1.70710773521528e-06
"1111","ESTRADIOL-VALERATE (BRD:BRD-K66766661-001-19-2)",-0.133787815597831,0.0105504783658308
"1112","UH-232-(+) (BRD:BRD-K66715657-050-01-0)",-0.246939833128919,1.9326749125726e-06
"1113","4-IODO-L-PHENYLALANINE (BRD:BRD-K66664625-001-01-2)",0.0376592641582536,0.473029794953793
"1114","MOXIFLOXACIN (BRD:BRD-K66615216-003-14-8)",0.0194371987769697,0.711172839734847
"1115","AMUVATINIB (BRD:BRD-K66538826-001-07-2)",0.314816286341101,9.53348720359053e-10
"1116","VU0364770 (BRD:BRD-K66527818-001-02-6)",0.323225236474731,3.2191749393159e-10
"1117","ISOGUVACINE (BRD:BRD-K66480997-003-10-0)",0.13260624396937,0.0112605798777477
"1118","ACPC (BRD:BRD-K66465025-001-05-1)",0.232977644408141,7.28661031205602e-06
"1119","PAZUFLOXACIN (BRD:BRD-K66412701-066-01-6)",-0.239471846366075,3.96895955832479e-06
"1120","NALBUPHINE (BRD:BRD-K66404838-310-01-1)",0.276852004945425,8.60217619502818e-08
"1121","ZOXAZOLAMINE (BRD:BRD-K66353228-001-14-6)",-0.252987120671828,1.06141892768358e-06
"1122","FLUVASTATIN (BRD:BRD-K66296774-236-11-3)",-0.108249284961614,0.0387682548566921
"1123","CINROMIDE (BRD:BRD-K66241279-001-01-8)",0.187827196383226,0.000315376444977476
"1124","AFATINIB (BRD:BRD-K66175015-001-09-0)",0.25869730987629,5.9449279695708e-07
"1125","TMC-353121 (BRD:BRD-K66097663-001-01-8)",0.132450527240556,0.0113572498082392
"1126","CPP (BRD:BRD-K66094457-001-01-5)",-0.0913585852728004,0.0813258740415926
"1127","FGIN-1-43 (BRD:BRD-K66093087-001-03-1)",-0.311389777974103,1.46977583123661e-09
"1128","SORBITOL (BRD:BRD-K66035042-001-10-1)",0.0600074526865454,0.252683687288063
"1129","SALIDROSIDE (BRD:BRD-K66030860-001-03-6)",-0.128842637263926,0.013812400491045
"1130","PIRENOXINE (BRD:BRD-K65992024-001-01-5)",0.23919002623247,4.0764196896807e-06
"1131","SB-705498 (BRD:BRD-K65991129-001-02-9)",-0.12696786707566,0.0152639290102978
"1132","AZD1480 (BRD:BRD-K65928735-001-04-3)",-0.0713241844613953,0.173843041398839
"1133","SERDEMETAN (BRD:BRD-K65924316-001-03-1)",-0.265364749779751,2.97022395069471e-07
"1134","TANDOSPIRONE (BRD:BRD-K65904673-001-01-4)",-0.220789293796255,2.17810438733815e-05
"1135","SSR128129E (BRD:BRD-K65890018-236-01-1)",-0.026208532092206,0.617563598902818
"1136","HALOBETASOL-PROPIONATE (BRD:BRD-K65877271-001-01-8)",0.115797474477016,0.027003859562375
"1137","SDZ-NKT-343 (BRD:BRD-K65820248-001-01-8)",-0.211000362763219,5.0315730158858e-05
"1138","DIPHENYLENEIODONIUM (BRD:BRD-K65814004-003-02-9)",0.00049799739896304,0.99243301467267
"1139","CGP-7930 (BRD:BRD-K65786282-001-07-5)",0.221792938702887,1.99470936705577e-05
"1140","AVANAFIL (BRD:BRD-K65781196-001-03-0)",0.033657023416736,0.521350789079577
"1141","EXIFONE (BRD:BRD-K65716359-001-02-1)",0.104504926916784,0.0460594328354652
"1142","NEFIRACETAM (BRD:BRD-K65678996-001-05-5)",0.135677639225809,0.0094970654131763
"1143","KINETIN (BRD:BRD-K65667145-001-14-0)",-0.301652176702704,4.88402183266732e-09
"1144","ICARIIN (BRD:BRD-K65639003-001-09-0)",-0.0516599502002601,0.324839623090017
"1145","4-AMINOHIPPURIC-ACID (BRD:BRD-K65544384-001-15-8)",-0.00873272247626616,0.86788246689139
"1146","CILAZAPRIL (BRD:BRD-K65518078-002-01-1)",-0.296746729578528,8.80008245156495e-09
"1147","CCT018159 (BRD:BRD-K65503129-001-06-3)",0.0152777606404375,0.771024525665934
"1148","CORDYCEPIN (BRD:BRD-K65428967-001-08-4)",0.175291135991787,0.000782519258650286
"1149","MEPRYLCAINE (BRD:BRD-K65417056-003-10-1)",0.140153199596272,0.00736624720963329
"1150","7-AMINOCEPHALOSPORANIC-ACID (BRD:BRD-K65377893-001-07-4)",-0.29471821688305,1.1191110318967e-08
"1151","EGLUMETAD (BRD:BRD-K65359424-001-01-3)",-0.0440567292577174,0.401166992050571
"1152","GP1A (BRD:BRD-K65285700-001-02-3)",-0.0953359014665999,0.0688829905091105
"1153","NPC-15199 (BRD:BRD-K65275554-001-04-7)",-0.0429948448138432,0.412621374305577
"1154","APREPITANT (BRD:BRD-K65170927-001-01-6)",-0.0320255760408466,0.541750367618431
"1155","NABUMETONE (BRD:BRD-K65146499-001-27-9)",-0.268086707812735,2.22559723071891e-07
"1156","PROGESTERONE (BRD:BRD-K64994968-001-32-5)",0.10666669957036,0.0417210884474015
"1157","APOCYNIN (BRD:BRD-K64990520-001-08-4)",-0.380073687821274,6.85210755128066e-14
"1158","SCOPOLAMINE (BRD:BRD-K64990126-004-01-1)",0.137953669954568,0.00835322820653293
"1159","AMINOCAPROIC-ACID (BRD:BRD-K64931368-003-01-4)",0.18986311240971,0.000270603849078028
"1160","AMG-232 (BRD:BRD-K64925568-001-01-8)",0.2902606712847,1.88579626109418e-08
"1161","BI-2536 (BRD:BRD-K64890080-001-13-8)",-0.107794967215583,0.0395972464290106
"1162","AZ960 (BRD:BRD-K64888243-001-03-7)",-0.228332547757654,1.11370361689138e-05
"1163","CK0238273 (BRD:BRD-K64881305-001-03-7)",-0.041054925312729,0.434038992818134
"1164","NSC-4644 (BRD:BRD-K64874225-001-04-7)",-0.174557465889152,0.000823778987455337
"1165","CYC116 (BRD:BRD-K64866502-001-03-9)",0.00973414638359619,0.852895117487378
"1166","DIPRAGLURANT (BRD:BRD-K64838454-001-01-0)",0.142771757772881,0.0063281258874919
"1167","ML167 (BRD:BRD-K64835161-001-02-8)",-0.157158157360268,0.00263053018935694
"1168","PHA-793887 (BRD:BRD-K64800655-001-07-4)",-0.198334744079186,0.000140723186146136
"1169","TG100-115 (BRD:BRD-K64785675-001-04-0)",-0.143151548653457,0.00618899194561002
"1170","ETAZOLATE (BRD:BRD-K64755930-003-03-2)",0.129256730244828,0.0135086799964322
"1171","NEDOCROMIL (BRD:BRD-K64716392-001-01-3)",0.201722014791855,0.000107527835566918
"1172","PHTHALYLSULFATHIAZOLE (BRD:BRD-K64659768-001-12-8)",-0.134925954351061,0.00990431564438144
"1173","D-ALPHA-TOCOPHERYL-SUCCINATE (BRD:BRD-K64636206-001-02-7)",-0.144086589359439,0.00585807594427297
"1174","SALICIN (BRD:BRD-K64614248-001-12-3)",0.169592051783833,0.00116034398725309
"1175","ZOTEPINE (BRD:BRD-K64557645-001-02-4)",0.204231744002685,8.78460025851374e-05
"1176","RO-4987655 (BRD:BRD-K64538373-001-01-4)",-0.0218630235697381,0.677042778325508
"1177","TOLTRAZURIL (BRD:BRD-K64514229-001-05-2)",-0.218496235406184,2.65895510147437e-05
"1178","N-ALPHA-METHYLHISTAMINE-DIHYDROCHLORIDE (BRD:BRD-K64422603-300-02-7)",0.148745752338836,0.00443447596483075
"1179","DNQX (BRD:BRD-K64400208-001-08-3)",0.369998988211429,3.75609241017527e-13
"1180","ULIPRISTAL (BRD:BRD-K64381438-001-03-8)",-0.152888409591756,0.00343974551601739
"1181","CFM-1571 (BRD:BRD-K64341947-003-02-4)",-0.188732130209786,0.000294683890041604
"1182","MILACEMIDE (BRD:BRD-K64338723-001-01-6)",0.286111351033875,3.04130251476041e-08
"1183","CBS,-N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE (BRD:BRD-K64191834-001-03-1)",-0.20395041742448,8.98702184372823e-05
"1184","BTS (BRD:BRD-K64178227-001-09-0)",-0.277072870987086,8.39504548133852e-08
"1185","ZD-2079 (BRD:BRD-K64157027-003-02-7)",-0.310098390269062,1.72780139679719e-09
"1186","2-METHYL-5-HYDROXYTRYPTAMINE (BRD:BRD-K64137799-003-02-5)",-0.246655545218312,1.98717046637708e-06
"1187","EPOPROSTENOL (BRD:BRD-K64054020-001-03-5)",0.210585776226917,5.20892279814483e-05
"1188","GEFITINIB (BRD:BRD-K64052750-001-17-5)",0.232550225431429,7.57939084401121e-06
"1189","2'-MECCPA (BRD:BRD-K63932022-001-01-5)",0.113228025062743,0.0306068354444284
"1190","BARASERTIB-HQPA (BRD:BRD-K63923597-001-10-0)",-0.214108527896985,3.87255897894538e-05
"1191","APTIGANEL (BRD:BRD-K63919159-003-07-0)",0.0584529999531122,0.265199685505127
"1192","AS-604850 (BRD:BRD-K63915849-001-03-7)",-0.00679527075215375,0.897008545723657
"1193","THIOPERAMIDE (BRD:BRD-K63874012-001-02-9)",0.19548692941911,0.000175848086715228
"1194","MOLSIDOMINE (BRD:BRD-K63861289-001-19-6)",0.015416943263339,0.768997345440132
"1195","RALOXIFENE (BRD:BRD-K63828191-003-32-1)",0.182521475829358,0.000466615308309463
"1196","SITAXENTAN (BRD:BRD-K63806092-236-02-6)",0.338530389439889,4.08194601684514e-11
"1197","ARECAIDINE-BUT-2-YNYL-ESTER (BRD:BRD-K63792901-075-02-1)",0.00217756642638745,0.966914888319492
"1198","10-HYDROXYCAMPTOTHECIN (BRD:BRD-K63784565-001-06-2)",-0.204926423228691,8.30299784186782e-05
"1199","MYCOPHENOLIC-ACID (BRD:BRD-K63750851-001-20-7)",-0.0704204845233365,0.179370865304443
"1200","ACIPIMOX (BRD:BRD-K63736853-001-04-8)",-0.119919649180821,0.0219857675638383
"1201","TEMOPORFIN (BRD:BRD-K63712959-001-01-8)",-0.19004079235384,0.000266992289409607
"1202","TRIFLUPROMAZINE (BRD:BRD-K63675182-003-23-6)",0.101685985247629,0.0522797997697785
"1203","ETACRYNIC-ACID (BRD:BRD-K63630713-001-25-8)",0.259550667163512,5.44532202629201e-07
"1204","ERYTHROMYCIN (BRD:BRD-K63550407-001-13-5)",-0.331435530559717,1.07905307869503e-10
"1205","ERYTHROMYCIN (BRD:BRD-K63550407-001-12-7)",-0.203220202209648,9.53311699304996e-05
"1206","AM-630 (BRD:BRD-K63533170-001-02-9)",0.255299921277914,8.40672411793332e-07
"1207","T-0156 (BRD:BRD-K63516691-003-02-0)",-0.341908529377651,2.54537709911056e-11
"1208","SEMAXANIB (BRD:BRD-K63504947-001-15-4)",-0.340373572082532,3.1571111178838e-11
"1209","METHOXSALEN (BRD:BRD-K63430059-001-17-2)",0.299472142499315,6.35319271068583e-09
"1210","ORLISTAT (BRD:BRD-K63343048-001-12-2)",0.128004086638715,0.0144459071385403
"1211","TELOTRISTAT (BRD:BRD-K63178091-001-01-1)",0.188633172352014,0.00029688335359068
